filename,width,height,class,xmin,ymin,xmax,ymax
BCXS8970_JPEG.rf.95858ad6508d2867914851d2355073be.jpg,640,640,BMTA-bus,149,0,640,640
BCXS8970_JPEG.rf.95858ad6508d2867914851d2355073be.jpg,640,640,TSB-Bus,53,221,192,313
BCXS8970_JPEG.rf.95858ad6508d2867914851d2355073be.jpg,640,640,Destination Sign,243,201,440,483
IMG_7014_jpg.rf.95d785039902a1acaf55794cb996af45.jpg,640,640,BMTA-bus,84,110,576,531
IMG_7014_jpg.rf.95d785039902a1acaf55794cb996af45.jpg,640,640,Bus Line Number,165,133,233,177
IMG_7014_jpg.rf.95d785039902a1acaf55794cb996af45.jpg,640,640,Destination Sign,232,306,299,371
IMG_7014_jpg.rf.95d785039902a1acaf55794cb996af45.jpg,640,640,Bus Side Number,241,476,296,504
IMG_1953_JPG.rf.9618fc3f89d00b27922c9d6d4a588a73.jpg,640,640,BMTA-bus,200,271,513,476
IMG_1953_JPG.rf.9618fc3f89d00b27922c9d6d4a588a73.jpg,640,640,Bus Line Number,293,277,329,295
IMG_1953_JPG.rf.9618fc3f89d00b27922c9d6d4a588a73.jpg,640,640,Destination Sign,364,347,417,366
IMG_1953_JPG.rf.9618fc3f89d00b27922c9d6d4a588a73.jpg,640,640,Bus Side Number,360,438,418,451
IMG_4434_JPG.rf.97458b0205646bf1bebe8ba5efe35a19.jpg,640,640,TSB-Bus,139,96,487,537
IMG_4434_JPG.rf.97458b0205646bf1bebe8ba5efe35a19.jpg,640,640,Bus Line Number,298,164,337,222
IMG_4434_JPG.rf.97458b0205646bf1bebe8ba5efe35a19.jpg,640,640,Destination Sign,192,167,296,232
IMG_4434_JPG.rf.97458b0205646bf1bebe8ba5efe35a19.jpg,640,640,Destination Sign,306,404,372,430
IMG_3833_JPG.rf.966ef2d0e98dc49a30107e810f2ab994.jpg,640,640,BMTA-bus,10,132,526,514
IMG_3833_JPG.rf.966ef2d0e98dc49a30107e810f2ab994.jpg,640,640,Bus Line Number,402,183,471,223
IMG_3833_JPG.rf.966ef2d0e98dc49a30107e810f2ab994.jpg,640,640,Destination Sign,427,319,509,370
IMG_3833_JPG.rf.966ef2d0e98dc49a30107e810f2ab994.jpg,640,640,Bus Side Number,453,448,496,469
IMG_3738_JPG.rf.956babb45fa42a8be38074ca3efd0e31.jpg,640,640,BMTA-bus,181,127,525,578
IMG_3738_JPG.rf.956babb45fa42a8be38074ca3efd0e31.jpg,640,640,Bus Line Number,301,138,396,190
IMG_3738_JPG.rf.956babb45fa42a8be38074ca3efd0e31.jpg,640,640,Destination Sign,387,296,464,351
IMG_3738_JPG.rf.956babb45fa42a8be38074ca3efd0e31.jpg,640,640,Bus Side Number,395,508,461,539
IMG_1309_JPG.rf.970208233dc5ce3416bc831144913d4e.jpg,640,640,BMTA-bus,189,268,531,489
IMG_1309_JPG.rf.970208233dc5ce3416bc831144913d4e.jpg,640,640,Bus Line Number,281,275,377,303
IMG_1309_JPG.rf.970208233dc5ce3416bc831144913d4e.jpg,640,640,Destination Sign,348,371,422,399
IMG_1309_JPG.rf.970208233dc5ce3416bc831144913d4e.jpg,640,640,Bus Side Number,380,465,429,483
IMG_2083_jpeg.rf.96fe87b0472038606e522accb5e021d6.jpg,640,640,TSB-Bus,72,0,640,609
IMG_2083_jpeg.rf.96fe87b0472038606e522accb5e021d6.jpg,640,640,Bus Line Number,276,71,338,148
IMG_2083_jpeg.rf.96fe87b0472038606e522accb5e021d6.jpg,640,640,Destination Sign,135,79,274,169
IMG_2083_jpeg.rf.96fe87b0472038606e522accb5e021d6.jpg,640,640,Bus Side Number,291,429,360,466
IMG_9503_JPG.rf.96f9f3799247007975e06a65eea205c2.jpg,640,640,TSB-Bus,86,280,569,514
IMG_9503_JPG.rf.96f9f3799247007975e06a65eea205c2.jpg,640,640,Bus Line Number,232,316,272,345
IMG_9503_JPG.rf.96f9f3799247007975e06a65eea205c2.jpg,640,640,Destination Sign,124,317,233,348
IMG_9503_JPG.rf.96f9f3799247007975e06a65eea205c2.jpg,640,640,Bus Side Number,254,440,308,451
319399263_675478224057785_2620136280053881948_n_jpg.rf.976a49c0f112e1fbfd7eebf5ec842e55.jpg,640,640,BMTA-bus,252,256,442,411
319399263_675478224057785_2620136280053881948_n_jpg.rf.976a49c0f112e1fbfd7eebf5ec842e55.jpg,640,640,Bus Line Number,317,272,356,286
319399263_675478224057785_2620136280053881948_n_jpg.rf.976a49c0f112e1fbfd7eebf5ec842e55.jpg,640,640,Destination Sign,353,324,396,345
319399263_675478224057785_2620136280053881948_n_jpg.rf.976a49c0f112e1fbfd7eebf5ec842e55.jpg,640,640,Bus Side Number,376,354,407,362
IMG_2060_jpeg.rf.97bbfe550df1886dfd776ab7fbc7a608.jpg,640,640,BMTA-bus,62,178,298,504
IMG_2060_jpeg.rf.97bbfe550df1886dfd776ab7fbc7a608.jpg,640,640,BMTA-bus,356,189,588,480
IMG_2060_jpeg.rf.97bbfe550df1886dfd776ab7fbc7a608.jpg,640,640,BMTA-bus,296,249,359,422
IMG_2060_jpeg.rf.97bbfe550df1886dfd776ab7fbc7a608.jpg,640,640,Bus Line Number,156,187,202,222
IMG_2060_jpeg.rf.97bbfe550df1886dfd776ab7fbc7a608.jpg,640,640,Bus Line Number,470,203,503,234
IMG_2060_jpeg.rf.97bbfe550df1886dfd776ab7fbc7a608.jpg,640,640,Destination Sign,209,329,270,358
IMG_2060_jpeg.rf.97bbfe550df1886dfd776ab7fbc7a608.jpg,640,640,Destination Sign,517,309,565,342
IMG_2060_jpeg.rf.97bbfe550df1886dfd776ab7fbc7a608.jpg,640,640,Bus Side Number,225,449,283,470
IMG_2060_jpeg.rf.97bbfe550df1886dfd776ab7fbc7a608.jpg,640,640,Bus Side Number,529,425,577,445
CHVB8180_JPEG.rf.972981d8f1b16a15dcfd49e219822e39.jpg,640,640,BMTA-bus,129,54,562,596
CHVB8180_JPEG.rf.972981d8f1b16a15dcfd49e219822e39.jpg,640,640,Bus Line Number,219,96,322,143
CHVB8180_JPEG.rf.972981d8f1b16a15dcfd49e219822e39.jpg,640,640,Destination Sign,293,280,383,343
CHVB8180_JPEG.rf.972981d8f1b16a15dcfd49e219822e39.jpg,640,640,Bus Side Number,326,507,388,543
IMG_3872_JPG.rf.97a67ae6a9603b0f6dfcb499835c863a.jpg,640,640,TSB-Bus,190,199,510,458
IMG_3872_JPG.rf.97a67ae6a9603b0f6dfcb499835c863a.jpg,640,640,Bus Line Number,262,234,281,268
IMG_3872_JPG.rf.97a67ae6a9603b0f6dfcb499835c863a.jpg,640,640,Destination Sign,204,240,263,272
IMG_3872_JPG.rf.97a67ae6a9603b0f6dfcb499835c863a.jpg,640,640,Bus Side Number,268,388,296,403
IMG_3736_JPG.rf.97bdf45618f2d68eacac6212fddbbb34.jpg,640,640,BMTA-bus,112,116,566,491
IMG_3736_JPG.rf.97bdf45618f2d68eacac6212fddbbb34.jpg,640,640,Bus Line Number,216,149,281,183
IMG_3736_JPG.rf.97bdf45618f2d68eacac6212fddbbb34.jpg,640,640,Destination Sign,275,281,332,325
IMG_3736_JPG.rf.97bdf45618f2d68eacac6212fddbbb34.jpg,640,640,Bus Side Number,259,436,313,462
IMG_0734_jpg.rf.966840ba31b7007ba387063968b5072a.jpg,640,640,TSB-Bus,190,250,566,424
IMG_0734_jpg.rf.966840ba31b7007ba387063968b5072a.jpg,640,640,Bus Line Number,342,279,387,305
IMG_0734_jpg.rf.966840ba31b7007ba387063968b5072a.jpg,640,640,Destination Sign,225,281,341,307
IMG_0734_jpg.rf.966840ba31b7007ba387063968b5072a.jpg,640,640,Bus Side Number,370,375,428,390
IMG_0559_JPG.rf.964211a043a5a38ad6ffb26d5631caf5.jpg,640,640,BMTA-bus,199,273,514,461
IMG_0559_JPG.rf.964211a043a5a38ad6ffb26d5631caf5.jpg,640,640,Bus Line Number,276,280,317,297
IMG_0559_JPG.rf.964211a043a5a38ad6ffb26d5631caf5.jpg,640,640,Destination Sign,322,350,380,369
IMG_0559_JPG.rf.964211a043a5a38ad6ffb26d5631caf5.jpg,640,640,Bus Side Number,326,427,368,441
IMG_4406_JPG.rf.97ed6132442cecb470cefb922ea21f74.jpg,640,640,BMTA-bus,214,242,436,471
IMG_4406_JPG.rf.97ed6132442cecb470cefb922ea21f74.jpg,640,640,Bus Line Number,261,262,309,278
IMG_4406_JPG.rf.97ed6132442cecb470cefb922ea21f74.jpg,640,640,Destination Sign,298,336,330,360
IMG_4406_JPG.rf.97ed6132442cecb470cefb922ea21f74.jpg,640,640,Bus Side Number,302,425,328,437
IMG_4304_JPG.rf.97dc3c7f256e0d2643c6654fec14d1cd.jpg,640,640,BMTA-bus,0,0,490,384
IMG_4304_JPG.rf.97dc3c7f256e0d2643c6654fec14d1cd.jpg,640,640,Bus Side Number,195,249,396,312
IMG_8978_JPG.rf.97f3027cef7d04ef338af08a4c0971b2.jpg,640,640,BMTA-bus,198,152,527,387
IMG_8978_JPG.rf.97f3027cef7d04ef338af08a4c0971b2.jpg,640,640,Bus Line Number,281,181,342,206
IMG_8978_JPG.rf.97f3027cef7d04ef338af08a4c0971b2.jpg,640,640,Destination Sign,350,261,422,294
IMG_8978_JPG.rf.97f3027cef7d04ef338af08a4c0971b2.jpg,640,640,Bus Side Number,377,351,438,368
IMG_4134_JPG.rf.97ad97a0cc912dc5f1ed71cd10c30d3e.jpg,640,640,BMTA-bus,175,95,537,557
IMG_4134_JPG.rf.97ad97a0cc912dc5f1ed71cd10c30d3e.jpg,640,640,Bus Line Number,275,127,378,191
IMG_4134_JPG.rf.97ad97a0cc912dc5f1ed71cd10c30d3e.jpg,640,640,Destination Sign,326,287,406,341
IMG_4134_JPG.rf.97ad97a0cc912dc5f1ed71cd10c30d3e.jpg,640,640,Bus Side Number,342,489,410,521
IMG_1150_jpg.rf.96799b989a37630a1781b69b600c89f0.jpg,640,640,BMTA-bus,116,273,558,411
IMG_1150_jpg.rf.96799b989a37630a1781b69b600c89f0.jpg,640,640,BMTA-bus,558,325,637,366
IMG_1150_jpg.rf.96799b989a37630a1781b69b600c89f0.jpg,640,640,Bus Line Number,175,277,224,292
IMG_1150_jpg.rf.96799b989a37630a1781b69b600c89f0.jpg,640,640,Bus Line Number,585,327,605,333
IMG_1150_jpg.rf.96799b989a37630a1781b69b600c89f0.jpg,640,640,Destination Sign,216,326,269,349
IMG_1150_jpg.rf.96799b989a37630a1781b69b600c89f0.jpg,640,640,Destination Sign,606,342,618,346
IMG_1150_jpg.rf.96799b989a37630a1781b69b600c89f0.jpg,640,640,Bus Side Number,230,356,271,366
IMG_1150_jpg.rf.96799b989a37630a1781b69b600c89f0.jpg,640,640,Bus Side Number,607,356,624,359
IMG_4020_JPG.rf.98372c97d048a72e50b342c9948937e7.jpg,640,640,TSB-Bus,0,0,640,640
IMG_4020_JPG.rf.98372c97d048a72e50b342c9948937e7.jpg,640,640,Bus Side Number,320,331,497,425
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,BMTA-bus,388,286,504,335
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,BMTA-bus,232,287,366,346
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,BMTA-bus,152,279,242,322
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,TSB-Bus,0,267,62,299
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,Bus Line Number,330,308,345,313
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,Destination Sign,344,323,359,329
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,Bus Side Number,351,332,360,333
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,Bus Line Number,481,305,494,310
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,Destination Sign,484,320,497,322
319390989_692016982638793_4083392858574686580_n_jpg.rf.9836cb08633fa7507f39cae1b3ff4088.jpg,640,640,Bus Side Number,480,330,489,332
IMG_3769_JPG.rf.98cbd11529d7a8707961b700eca6438e.jpg,640,640,BMTA-bus,70,93,540,537
IMG_3769_JPG.rf.98cbd11529d7a8707961b700eca6438e.jpg,640,640,Bus Line Number,425,262,485,298
IMG_3769_JPG.rf.98cbd11529d7a8707961b700eca6438e.jpg,640,640,Destination Sign,477,361,522,391
IMG_3769_JPG.rf.98cbd11529d7a8707961b700eca6438e.jpg,640,640,Bus Side Number,497,490,532,511
IMG_4450_JPG.rf.983ecce4c7fc7bc5b540c3505c2a4182.jpg,640,640,BMTA-bus,140,89,537,527
IMG_4450_JPG.rf.983ecce4c7fc7bc5b540c3505c2a4182.jpg,640,640,BMTA-bus,523,231,611,357
IMG_4450_JPG.rf.983ecce4c7fc7bc5b540c3505c2a4182.jpg,640,640,Bus Line Number,248,138,315,175
IMG_4450_JPG.rf.983ecce4c7fc7bc5b540c3505c2a4182.jpg,640,640,Destination Sign,334,317,405,344
IMG_4450_JPG.rf.983ecce4c7fc7bc5b540c3505c2a4182.jpg,640,640,Bus Side Number,355,411,412,433
IMG_4450_JPG.rf.983ecce4c7fc7bc5b540c3505c2a4182.jpg,640,640,Bus Line Number,554,247,575,258
IMG_4450_JPG.rf.983ecce4c7fc7bc5b540c3505c2a4182.jpg,640,640,Destination Sign,574,291,591,305
IMG_4450_JPG.rf.983ecce4c7fc7bc5b540c3505c2a4182.jpg,640,640,Bus Side Number,575,332,591,338
IMG_4687_JPG.rf.987f49d7f481b283774de093a8092d17.jpg,640,640,BMTA-bus,159,189,493,459
IMG_4687_JPG.rf.987f49d7f481b283774de093a8092d17.jpg,640,640,Bus Line Number,283,230,398,253
IMG_4687_JPG.rf.987f49d7f481b283774de093a8092d17.jpg,640,640,Destination Sign,319,323,404,348
IMG_4687_JPG.rf.987f49d7f481b283774de093a8092d17.jpg,640,640,Bus Side Number,356,421,432,434
IMG_1361_JPG.rf.988c4a6a4c27e32d498969c1abea8b98.jpg,640,640,BMTA-bus,83,220,634,593
IMG_1361_JPG.rf.988c4a6a4c27e32d498969c1abea8b98.jpg,640,640,Bus Line Number,197,257,280,287
IMG_1361_JPG.rf.988c4a6a4c27e32d498969c1abea8b98.jpg,640,640,Destination Sign,256,388,342,434
IMG_1361_JPG.rf.988c4a6a4c27e32d498969c1abea8b98.jpg,640,640,Bus Side Number,263,524,352,560
IMG_4025_JPG.rf.990e0b668a61015fc1b5623fb693e6fe.jpg,640,640,BMTA-bus,153,173,576,509
IMG_4025_JPG.rf.990e0b668a61015fc1b5623fb693e6fe.jpg,640,640,TSB-Bus,575,230,640,456
IMG_4025_JPG.rf.990e0b668a61015fc1b5623fb693e6fe.jpg,640,640,Bus Line Number,210,205,266,232
IMG_4025_JPG.rf.990e0b668a61015fc1b5623fb693e6fe.jpg,640,640,Destination Sign,245,332,290,379
IMG_4025_JPG.rf.990e0b668a61015fc1b5623fb693e6fe.jpg,640,640,Bus Side Number,245,458,285,485
IMG_4025_JPG.rf.990e0b668a61015fc1b5623fb693e6fe.jpg,640,640,Destination Sign,609,270,640,304
IMG_0850_JPG.rf.98fbc755488b62a34adb400a376490d8.jpg,640,640,BMTA-bus,164,248,462,480
IMG_0850_JPG.rf.98fbc755488b62a34adb400a376490d8.jpg,640,640,Bus Line Number,264,261,338,282
IMG_0850_JPG.rf.98fbc755488b62a34adb400a376490d8.jpg,640,640,Destination Sign,327,342,407,381
IMG_0850_JPG.rf.98fbc755488b62a34adb400a376490d8.jpg,640,640,Bus Side Number,364,396,419,419
IMG_6796_jpg.rf.99975849a8d7195c46e5f45ff7c50449.jpg,640,640,BMTA-bus,218,266,514,434
IMG_6796_jpg.rf.99975849a8d7195c46e5f45ff7c50449.jpg,640,640,Bus Line Number,260,281,321,305
IMG_6796_jpg.rf.99975849a8d7195c46e5f45ff7c50449.jpg,640,640,Destination Sign,376,354,434,371
IMG_6796_jpg.rf.99975849a8d7195c46e5f45ff7c50449.jpg,640,640,Bus Side Number,357,410,407,421
IMG_4213_JPG.rf.991b098c91fa5ab769f60254f1cead9e.jpg,640,640,BMTA-bus,72,156,597,439
IMG_4213_JPG.rf.991b098c91fa5ab769f60254f1cead9e.jpg,640,640,Bus Line Number,126,186,160,206
IMG_4213_JPG.rf.991b098c91fa5ab769f60254f1cead9e.jpg,640,640,Destination Sign,154,286,189,311
IMG_4213_JPG.rf.991b098c91fa5ab769f60254f1cead9e.jpg,640,640,Bus Side Number,170,385,196,395
IMG_4425_JPG.rf.98396b2522eb23e9f42e3abca5e6cb21.jpg,640,640,TSB-Bus,181,127,451,502
IMG_4425_JPG.rf.98396b2522eb23e9f42e3abca5e6cb21.jpg,640,640,Bus Line Number,314,187,355,235
IMG_4425_JPG.rf.98396b2522eb23e9f42e3abca5e6cb21.jpg,640,640,Destination Sign,214,194,308,235
IMG_4425_JPG.rf.98396b2522eb23e9f42e3abca5e6cb21.jpg,640,640,Bus Side Number,333,400,391,420
IMG_4384_JPG.rf.999e4a3bede70f1f675617d9240112f5.jpg,640,640,BMTA-bus,328,287,640,640
IMG_4384_JPG.rf.999e4a3bede70f1f675617d9240112f5.jpg,640,640,Bus Line Number,458,335,554,379
IMG_4384_JPG.rf.999e4a3bede70f1f675617d9240112f5.jpg,640,640,Destination Sign,535,578,640,640
IMG_4130_JPG.rf.99df11823c18c3246170bffd1d547418.jpg,640,640,BMTA-bus,0,173,640,640
IMG_4130_JPG.rf.99df11823c18c3246170bffd1d547418.jpg,640,640,Bus Line Number,231,236,583,347
IMG_6596_JPG.rf.99ebd97792e9c028a1c08ecb15105270.jpg,640,640,BMTA-bus,188,296,486,511
IMG_6596_JPG.rf.99ebd97792e9c028a1c08ecb15105270.jpg,640,640,Bus Line Number,356,321,390,342
IMG_6596_JPG.rf.99ebd97792e9c028a1c08ecb15105270.jpg,640,640,Destination Sign,402,328,459,348
IMG_3651_jpg.rf.99cd1ec7d903ce73e9f1ac76a12749ca.jpg,640,640,BMTA-bus,224,316,398,405
IMG_3651_jpg.rf.99cd1ec7d903ce73e9f1ac76a12749ca.jpg,640,640,Bus Line Number,258,328,286,346
IMG_4155_JPG.rf.9ac54c2af2adfb7f56fea30313803644.jpg,640,640,TSB-Bus,216,191,431,439
IMG_4155_JPG.rf.9ac54c2af2adfb7f56fea30313803644.jpg,640,640,TSB-Bus,472,273,541,375
IMG_4155_JPG.rf.9ac54c2af2adfb7f56fea30313803644.jpg,640,640,Bus Line Number,313,226,347,258
IMG_4155_JPG.rf.9ac54c2af2adfb7f56fea30313803644.jpg,640,640,Bus Line Number,509,288,518,301
IMG_4155_JPG.rf.9ac54c2af2adfb7f56fea30313803644.jpg,640,640,Destination Sign,479,287,506,300
IMG_4155_JPG.rf.9ac54c2af2adfb7f56fea30313803644.jpg,640,640,Destination Sign,250,227,304,255
IMG_4155_JPG.rf.9ac54c2af2adfb7f56fea30313803644.jpg,640,640,Bus Side Number,333,356,363,368
IMG_4155_JPG.rf.9ac54c2af2adfb7f56fea30313803644.jpg,640,640,Bus Side Number,515,339,527,343
320813971_1371436623391914_8590723578387001281_n_jpg.rf.9a43332c40bbc715ed448757329b4e86.jpg,640,640,BMTA-bus,1,107,327,554
320813971_1371436623391914_8590723578387001281_n_jpg.rf.9a43332c40bbc715ed448757329b4e86.jpg,640,640,Bus Line Number,158,148,212,192
320813971_1371436623391914_8590723578387001281_n_jpg.rf.9a43332c40bbc715ed448757329b4e86.jpg,640,640,Destination Sign,220,288,292,321
320813971_1371436623391914_8590723578387001281_n_jpg.rf.9a43332c40bbc715ed448757329b4e86.jpg,640,640,Bus Side Number,290,422,328,447
IMG_0818_JPG.rf.9ae0ac4e0ba8f85e3581e845145f01ba.jpg,640,640,TSB-Bus,177,247,503,501
IMG_0818_JPG.rf.9ae0ac4e0ba8f85e3581e845145f01ba.jpg,640,640,Bus Line Number,335,286,398,321
IMG_0818_JPG.rf.9ae0ac4e0ba8f85e3581e845145f01ba.jpg,640,640,Destination Sign,213,279,329,320
IMG_0818_JPG.rf.9ae0ac4e0ba8f85e3581e845145f01ba.jpg,640,640,Bus Side Number,370,428,431,449
IMG_4139_JPG.rf.990076635cabc02d47aa76e18b443c7a.jpg,640,640,BMTA-bus,0,0,640,519
IMG_4139_JPG.rf.990076635cabc02d47aa76e18b443c7a.jpg,640,640,Bus Side Number,178,117,519,397
IMG_0605_JPG.rf.9ab8804efe63753986ecafca0825e36b.jpg,640,640,BMTA-bus,87,222,466,409
IMG_0605_JPG.rf.9ab8804efe63753986ecafca0825e36b.jpg,640,640,Bus Line Number,327,243,416,264
IMG_0605_JPG.rf.9ab8804efe63753986ecafca0825e36b.jpg,640,640,Destination Sign,392,313,454,331
IMG_0605_JPG.rf.9ab8804efe63753986ecafca0825e36b.jpg,640,640,Bus Side Number,402,371,448,383
IMG_0636_JPG.rf.996b8b56fa14b43cfbbe726156325792.jpg,640,640,TSB-Bus,103,165,566,495
IMG_0636_JPG.rf.996b8b56fa14b43cfbbe726156325792.jpg,640,640,Bus Line Number,197,269,229,313
IMG_0636_JPG.rf.996b8b56fa14b43cfbbe726156325792.jpg,640,640,Destination Sign,131,265,193,310
IMG_0636_JPG.rf.996b8b56fa14b43cfbbe726156325792.jpg,640,640,Bus Side Number,202,419,236,438
IMG_8963_JPG.rf.98ebd36ed72dad05407056c35e8a8164.jpg,640,640,TSB-Bus,210,262,561,496
IMG_8963_JPG.rf.98ebd36ed72dad05407056c35e8a8164.jpg,640,640,Bus Line Number,352,292,397,321
IMG_8963_JPG.rf.98ebd36ed72dad05407056c35e8a8164.jpg,640,640,Destination Sign,250,296,352,325
IMG_8963_JPG.rf.98ebd36ed72dad05407056c35e8a8164.jpg,640,640,Bus Side Number,382,427,443,442
IMG_6962_jpg.rf.9b0dd3a3791fbf9115273f430fc938e2.jpg,640,640,BMTA-bus,85,137,602,467
IMG_6962_jpg.rf.9b0dd3a3791fbf9115273f430fc938e2.jpg,640,640,Bus Line Number,423,182,518,219
IMG_6962_jpg.rf.9b0dd3a3791fbf9115273f430fc938e2.jpg,640,640,Destination Sign,405,316,535,355
IMG_6962_jpg.rf.9b0dd3a3791fbf9115273f430fc938e2.jpg,640,640,Bus Side Number,399,423,494,439
IMG_9991_JPG.rf.9ae4c8ea3ccdecc6372509192c83ebec.jpg,640,640,BMTA-bus,100,170,569,497
IMG_9991_JPG.rf.9ae4c8ea3ccdecc6372509192c83ebec.jpg,640,640,Bus Line Number,222,181,352,220
IMG_9991_JPG.rf.9ae4c8ea3ccdecc6372509192c83ebec.jpg,640,640,Destination Sign,350,314,451,357
IMG_9991_JPG.rf.9ae4c8ea3ccdecc6372509192c83ebec.jpg,640,640,Bus Side Number,384,463,488,492
IMG_1880_jpeg.rf.99de6ad3c76b2b8135135c616c19c737.jpg,640,640,BMTA-bus,232,254,486,463
IMG_1880_jpeg.rf.99de6ad3c76b2b8135135c616c19c737.jpg,640,640,Bus Line Number,303,267,368,286
IMG_1880_jpeg.rf.99de6ad3c76b2b8135135c616c19c737.jpg,640,640,Destination Sign,361,338,425,368
IMG_1880_jpeg.rf.99de6ad3c76b2b8135135c616c19c737.jpg,640,640,Bus Side Number,388,381,428,392
IMG_4413_JPG.rf.9b2fce464788cfd1b946b9c5fe2a0e6f.jpg,640,640,BMTA-bus,0,133,635,640
IMG_4413_JPG.rf.9b2fce464788cfd1b946b9c5fe2a0e6f.jpg,640,640,Bus Line Number,241,231,503,323
IMG_3917_JPG.rf.99eef9d80f8a41d6b1cbd10f69afb872.jpg,640,640,BMTA-bus,12,127,562,586
IMG_3917_JPG.rf.99eef9d80f8a41d6b1cbd10f69afb872.jpg,640,640,Bus Line Number,174,151,370,205
IMG_3917_JPG.rf.99eef9d80f8a41d6b1cbd10f69afb872.jpg,640,640,Destination Sign,332,331,482,391
IMG_3917_JPG.rf.99eef9d80f8a41d6b1cbd10f69afb872.jpg,640,640,Bus Side Number,370,544,525,580
IMG_4201_JPG.rf.9a3181f231ddd5b4212ec03a8bd3191b.jpg,640,640,BMTA-bus,86,22,531,638
IMG_4201_JPG.rf.9a3181f231ddd5b4212ec03a8bd3191b.jpg,640,640,Bus Line Number,243,73,363,130
IMG_4201_JPG.rf.9a3181f231ddd5b4212ec03a8bd3191b.jpg,640,640,Destination Sign,374,298,461,370
IMG_4201_JPG.rf.9a3181f231ddd5b4212ec03a8bd3191b.jpg,640,640,Bus Side Number,365,560,459,595
IMG_0525_JPG.rf.9a5ba9cd7353731b91d23b688d5b9a38.jpg,640,640,BMTA-bus,198,259,555,471
IMG_0525_JPG.rf.9a5ba9cd7353731b91d23b688d5b9a38.jpg,640,640,Bus Line Number,270,268,318,286
IMG_0525_JPG.rf.9a5ba9cd7353731b91d23b688d5b9a38.jpg,640,640,Destination Sign,312,344,379,371
IMG_0525_JPG.rf.9a5ba9cd7353731b91d23b688d5b9a38.jpg,640,640,Bus Side Number,334,428,396,445
JEKU8120_JPEG.rf.9b2f91018ab13c2cc5d26e0b702ec31e.jpg,640,640,BMTA-bus,109,57,529,624
JEKU8120_JPEG.rf.9b2f91018ab13c2cc5d26e0b702ec31e.jpg,640,640,Bus Line Number,196,104,307,148
JEKU8120_JPEG.rf.9b2f91018ab13c2cc5d26e0b702ec31e.jpg,640,640,Destination Sign,262,292,356,360
JEKU8120_JPEG.rf.9b2f91018ab13c2cc5d26e0b702ec31e.jpg,640,640,Bus Side Number,278,532,345,569
IMG_3777_JPG.rf.9a8c8606aac88b371cfe2d63f151c538.jpg,640,640,BMTA-bus,104,92,533,577
IMG_3777_JPG.rf.9a8c8606aac88b371cfe2d63f151c538.jpg,640,640,Bus Line Number,235,124,353,169
IMG_3777_JPG.rf.9a8c8606aac88b371cfe2d63f151c538.jpg,640,640,Destination Sign,336,303,404,363
IMG_3777_JPG.rf.9a8c8606aac88b371cfe2d63f151c538.jpg,640,640,Bus Side Number,321,515,392,542
IMG_3293_JPG.rf.9b4392be42c2aaafe709382be7f8d516.jpg,640,640,BMTA-bus,81,83,497,517
IMG_3293_JPG.rf.9b4392be42c2aaafe709382be7f8d516.jpg,640,640,BMTA-bus,524,235,585,342
IMG_3293_JPG.rf.9b4392be42c2aaafe709382be7f8d516.jpg,640,640,Bus Line Number,186,122,247,171
IMG_3293_JPG.rf.9b4392be42c2aaafe709382be7f8d516.jpg,640,640,Bus Line Number,550,246,565,256
IMG_3293_JPG.rf.9b4392be42c2aaafe709382be7f8d516.jpg,640,640,Destination Sign,236,289,306,347
IMG_3293_JPG.rf.9b4392be42c2aaafe709382be7f8d516.jpg,640,640,Destination Sign,566,283,582,293
IMG_3293_JPG.rf.9b4392be42c2aaafe709382be7f8d516.jpg,640,640,Bus Side Number,569,315,582,323
IMG_3293_JPG.rf.9b4392be42c2aaafe709382be7f8d516.jpg,640,640,Bus Side Number,253,444,326,472
IMG_4325_JPG.rf.9a5d6d38666dfe447f1c7012bcf91ede.jpg,640,640,TSB-Bus,93,56,543,566
IMG_4325_JPG.rf.9a5d6d38666dfe447f1c7012bcf91ede.jpg,640,640,Bus Line Number,326,144,382,205
IMG_4325_JPG.rf.9a5d6d38666dfe447f1c7012bcf91ede.jpg,640,640,Destination Sign,194,144,306,202
IMG_4325_JPG.rf.9a5d6d38666dfe447f1c7012bcf91ede.jpg,640,640,Bus Side Number,349,408,402,430
